(132027, 10) (33007, 10) (132027,) (33007,)
450:	learn: 0.3051578	total: 31.3s	remaining: 38.1s
451:	learn: 0.3051294	total: 31.4s	remaining: 38s
452:	learn: 0.3050992	total: 31.4s	remaining: 37.9s
453:	learn: 0.3050787	total: 31.5s	remaining: 37.9s
454:	learn: 0.3050369	total: 31.6s	remaining: 37.8s
455:	learn: 0.3049981	total: 31.6s	remaining: 37.7s
456:	learn: 0.3049768	total: 31.7s	remaining: 37.6s
457:	learn: 0.3049534	total: 31.7s	remaining: 37.6s
458:	learn: 0.3049196	total: 31.8s	remaining: 37.5s
459:	learn: 0.3048825	total: 31.9s	remaining: 37.4s
460:	learn: 0.3048460	total: 31.9s	remaining: 37.3s
461:	learn: 0.3048143	total: 32s	remaining: 37.3s
462:	learn: 0.3048046	total: 32.1s	remaining: 37.2s
463:	learn: 0.3047687	total: 32.1s	remaining: 37.1s
464:	learn: 0.3047364	total: 32.2s	remaining: 37s
465:	learn: 0.3047109	total: 32.3s	remaining: 37s
466:	learn: 0.3046951	total: 32.3s	remaining: 36.9s
467:	learn: 0.3046739	total: 32.4s	remaining: 36.8s
468:	learn: 0.3046434	total: 32.5s	remaining: 36.8s
469:	learn: 0.3046101	total: 32.5s	remaining: 36.7s
470:	learn: 0.3045789	total: 32.6s	remaining: 36.6s
471:	learn: 0.3045531	total: 32.7s	remaining: 36.6s
472:	learn: 0.3045140	total: 32.8s	remaining: 36.5s
473:	learn: 0.3044745	total: 32.8s	remaining: 36.4s
474:	learn: 0.3044274	total: 32.9s	remaining: 36.4s
475:	learn: 0.3043892	total: 33s	remaining: 36.3s
476:	learn: 0.3043590	total: 33s	remaining: 36.2s
477:	learn: 0.3043363	total: 33.1s	remaining: 36.1s
478:	learn: 0.3043102	total: 33.1s	remaining: 36.1s
479:	learn: 0.3042902	total: 33.2s	remaining: 36s
480:	learn: 0.3042545	total: 33.3s	remaining: 35.9s
481:	learn: 0.3042247	total: 33.3s	remaining: 35.8s
482:	learn: 0.3042219	total: 33.4s	remaining: 35.8s
483:	learn: 0.3041920	total: 33.5s	remaining: 35.7s
484:	learn: 0.3041537	total: 33.5s	remaining: 35.6s
485:	learn: 0.3041170	total: 33.6s	remaining: 35.5s
486:	learn: 0.3040791	total: 33.7s	remaining: 35.5s
487:	learn: 0.3040629	total: 33.7s	remaining: 35.4s
488:	learn: 0.3040263	total: 33.8s	remaining: 35.3s
489:	learn: 0.3040020	total: 33.9s	remaining: 35.2s
490:	learn: 0.3039723	total: 33.9s	remaining: 35.2s
491:	learn: 0.3039623	total: 34s	remaining: 35.1s
492:	learn: 0.3039303	total: 34s	remaining: 35s
493:	learn: 0.3038934	total: 34.1s	remaining: 34.9s
494:	learn: 0.3038642	total: 34.2s	remaining: 34.9s
495:	learn: 0.3038222	total: 34.2s	remaining: 34.8s
496:	learn: 0.3037888	total: 34.3s	remaining: 34.7s
497:	learn: 0.3037494	total: 34.4s	remaining: 34.6s
498:	learn: 0.3037243	total: 34.4s	remaining: 34.6s
499:	learn: 0.3036996	total: 34.5s	remaining: 34.5s
500:	learn: 0.3036628	total: 34.6s	remaining: 34.4s
501:	learn: 0.3036097	total: 34.6s	remaining: 34.4s
502:	learn: 0.3035860	total: 34.7s	remaining: 34.3s
503:	learn: 0.3035848	total: 34.8s	remaining: 34.2s
504:	learn: 0.3035626	total: 34.8s	remaining: 34.2s
505:	learn: 0.3035327	total: 34.9s	remaining: 34.1s
506:	learn: 0.3034953	total: 35s	remaining: 34s
507:	learn: 0.3034627	total: 35.1s	remaining: 34s
508:	learn: 0.3034344	total: 35.2s	remaining: 33.9s
509:	learn: 0.3033956	total: 35.2s	remaining: 33.8s
510:	learn: 0.3033738	total: 35.3s	remaining: 33.8s
511:	learn: 0.3033568	total: 35.4s	remaining: 33.7s
512:	learn: 0.3033239	total: 35.4s	remaining: 33.6s
513:	learn: 0.3032797	total: 35.5s	remaining: 33.6s
514:	learn: 0.3032441	total: 35.6s	remaining: 33.5s
515:	learn: 0.3032156	total: 35.6s	remaining: 33.4s
516:	learn: 0.3032024	total: 35.7s	remaining: 33.3s
517:	learn: 0.3031822	total: 35.8s	remaining: 33.3s
518:	learn: 0.3031510	total: 35.8s	remaining: 33.2s
519:	learn: 0.3031418	total: 35.9s	remaining: 33.1s
520:	learn: 0.3031106	total: 36s	remaining: 33.1s
521:	learn: 0.3030816	total: 36s	remaining: 33s
522:	learn: 0.3030534	total: 36.1s	remaining: 32.9s
523:	learn: 0.3030196	total: 36.2s	remaining: 32.9s
524:	learn: 0.3029878	total: 36.2s	remaining: 32.8s
525:	learn: 0.3029540	total: 36.3s	remaining: 32.7s
526:	learn: 0.3029451	total: 36.4s	remaining: 32.6s
527:	learn: 0.3029268	total: 36.4s	remaining: 32.6s
528:	learn: 0.3028857	total: 36.5s	remaining: 32.5s
529:	learn: 0.3028544	total: 36.6s	remaining: 32.4s
530:	learn: 0.3028124	total: 36.6s	remaining: 32.4s
531:	learn: 0.3027819	total: 36.7s	remaining: 32.3s
532:	learn: 0.3027514	total: 36.8s	remaining: 32.2s
533:	learn: 0.3027235	total: 36.9s	remaining: 32.2s
534:	learn: 0.3027012	total: 36.9s	remaining: 32.1s
535:	learn: 0.3026913	total: 37s	remaining: 32.1s
536:	learn: 0.3026744	total: 37.1s	remaining: 32s
537:	learn: 0.3026363	total: 37.2s	remaining: 31.9s
538:	learn: 0.3026067	total: 37.3s	remaining: 31.9s
539:	learn: 0.3025768	total: 37.3s	remaining: 31.8s
540:	learn: 0.3025605	total: 37.4s	remaining: 31.7s
541:	learn: 0.3025349	total: 37.5s	remaining: 31.7s
542:	learn: 0.3025289	total: 37.5s	remaining: 31.6s
543:	learn: 0.3025078	total: 37.6s	remaining: 31.5s
544:	learn: 0.3024883	total: 37.7s	remaining: 31.5s
545:	learn: 0.3024513	total: 37.8s	remaining: 31.4s
546:	learn: 0.3024114	total: 37.8s	remaining: 31.3s
547:	learn: 0.3023964	total: 37.9s	remaining: 31.3s
548:	learn: 0.3023641	total: 38s	remaining: 31.2s
549:	learn: 0.3023196	total: 38s	remaining: 31.1s
550:	learn: 0.3022891	total: 38.1s	remaining: 31.1s
551:	learn: 0.3022437	total: 38.2s	remaining: 31s
552:	learn: 0.3022128	total: 38.2s	remaining: 30.9s
553:	learn: 0.3021788	total: 38.3s	remaining: 30.8s
554:	learn: 0.3021436	total: 38.4s	remaining: 30.8s
555:	learn: 0.3021101	total: 38.5s	remaining: 30.7s
556:	learn: 0.3020798	total: 38.5s	remaining: 30.6s
557:	learn: 0.3020371	total: 38.6s	remaining: 30.6s
558:	learn: 0.3020193	total: 38.7s	remaining: 30.5s
559:	learn: 0.3019928	total: 38.7s	remaining: 30.4s
560:	learn: 0.3019800	total: 38.8s	remaining: 30.4s
561:	learn: 0.3019428	total: 38.9s	remaining: 30.3s
562:	learn: 0.3019214	total: 39s	remaining: 30.2s
563:	learn: 0.3018728	total: 39s	remaining: 30.2s
564:	learn: 0.3018518	total: 39.1s	remaining: 30.1s
565:	learn: 0.3018033	total: 39.2s	remaining: 30.1s
566:	learn: 0.3017746	total: 39.3s	remaining: 30s
567:	learn: 0.3017449	total: 39.3s	remaining: 29.9s
568:	learn: 0.3017186	total: 39.4s	remaining: 29.8s
569:	learn: 0.3016888	total: 39.5s	remaining: 29.8s
570:	learn: 0.3016566	total: 39.5s	remaining: 29.7s
571:	learn: 0.3016162	total: 39.6s	remaining: 29.6s
572:	learn: 0.3015838	total: 39.7s	remaining: 29.6s
573:	learn: 0.3015651	total: 39.8s	remaining: 29.5s
574:	learn: 0.3015299	total: 39.8s	remaining: 29.4s
575:	learn: 0.3015031	total: 39.9s	remaining: 29.4s
576:	learn: 0.3014732	total: 40s	remaining: 29.3s
577:	learn: 0.3014371	total: 40s	remaining: 29.2s
578:	learn: 0.3014045	total: 40.1s	remaining: 29.2s
579:	learn: 0.3013750	total: 40.2s	remaining: 29.1s
580:	learn: 0.3013514	total: 40.2s	remaining: 29s
581:	learn: 0.3013259	total: 40.3s	remaining: 28.9s
582:	learn: 0.3012978	total: 40.4s	remaining: 28.9s
583:	learn: 0.3012778	total: 40.4s	remaining: 28.8s
584:	learn: 0.3012736	total: 40.5s	remaining: 28.7s
585:	learn: 0.3012427	total: 40.5s	remaining: 28.6s
586:	learn: 0.3012194	total: 40.6s	remaining: 28.6s
587:	learn: 0.3011885	total: 40.7s	remaining: 28.5s
588:	learn: 0.3011535	total: 40.8s	remaining: 28.4s
589:	learn: 0.3011195	total: 40.8s	remaining: 28.4s
590:	learn: 0.3011013	total: 40.9s	remaining: 28.3s
591:	learn: 0.3010839	total: 40.9s	remaining: 28.2s
592:	learn: 0.3010459	total: 41s	remaining: 28.1s
593:	learn: 0.3010320	total: 41.1s	remaining: 28.1s
594:	learn: 0.3010081	total: 41.1s	remaining: 28s
595:	learn: 0.3009744	total: 41.2s	remaining: 27.9s
596:	learn: 0.3009471	total: 41.3s	remaining: 27.9s
597:	learn: 0.3009391	total: 41.4s	remaining: 27.8s
598:	learn: 0.3009033	total: 41.4s	remaining: 27.7s
599:	learn: 0.3008624	total: 41.5s	remaining: 27.7s
600:	learn: 0.3008305	total: 41.6s	remaining: 27.6s
601:	learn: 0.3008004	total: 41.6s	remaining: 27.5s
602:	learn: 0.3007859	total: 41.7s	remaining: 27.5s
603:	learn: 0.3007709	total: 41.8s	remaining: 27.4s
604:	learn: 0.3007586	total: 41.8s	remaining: 27.3s
605:	learn: 0.3007277	total: 41.9s	remaining: 27.2s
606:	learn: 0.3007168	total: 42s	remaining: 27.2s
607:	learn: 0.3006858	total: 42s	remaining: 27.1s
608:	learn: 0.3006636	total: 42.1s	remaining: 27s
609:	learn: 0.3006421	total: 42.2s	remaining: 27s
610:	learn: 0.3006118	total: 42.2s	remaining: 26.9s
611:	learn: 0.3005811	total: 42.3s	remaining: 26.8s
612:	learn: 0.3005539	total: 42.4s	remaining: 26.7s
613:	learn: 0.3005295	total: 42.4s	remaining: 26.7s
614:	learn: 0.3005102	total: 42.5s	remaining: 26.6s
615:	learn: 0.3004882	total: 42.5s	remaining: 26.5s
616:	learn: 0.3004590	total: 42.6s	remaining: 26.4s
617:	learn: 0.3004317	total: 42.7s	remaining: 26.4s
618:	learn: 0.3003941	total: 42.7s	remaining: 26.3s
619:	learn: 0.3003698	total: 42.8s	remaining: 26.2s
620:	learn: 0.3003418	total: 42.9s	remaining: 26.2s
621:	learn: 0.3003262	total: 43s	remaining: 26.1s
622:	learn: 0.3002998	total: 43s	remaining: 26s
623:	learn: 0.3002697	total: 43.1s	remaining: 26s
624:	learn: 0.3002313	total: 43.2s	remaining: 25.9s
625:	learn: 0.3002074	total: 43.2s	remaining: 25.8s
626:	learn: 0.3002019	total: 43.3s	remaining: 25.8s
627:	learn: 0.3001961	total: 43.4s	remaining: 25.7s
628:	learn: 0.3001747	total: 43.5s	remaining: 25.6s
629:	learn: 0.3001518	total: 43.5s	remaining: 25.6s
630:	learn: 0.3001189	total: 43.6s	remaining: 25.5s
631:	learn: 0.3001056	total: 43.7s	remaining: 25.4s
632:	learn: 0.3000716	total: 43.7s	remaining: 25.3s
633:	learn: 0.3000371	total: 43.8s	remaining: 25.3s
634:	learn: 0.3000086	total: 43.9s	remaining: 25.2s
635:	learn: 0.2999951	total: 43.9s	remaining: 25.1s
636:	learn: 0.2999694	total: 44s	remaining: 25.1s
637:	learn: 0.2999406	total: 44.1s	remaining: 25s
638:	learn: 0.2999194	total: 44.1s	remaining: 24.9s
639:	learn: 0.2999034	total: 44.2s	remaining: 24.9s
640:	learn: 0.2998781	total: 44.3s	remaining: 24.8s
641:	learn: 0.2998388	total: 44.4s	remaining: 24.7s
642:	learn: 0.2998219	total: 44.4s	remaining: 24.7s
643:	learn: 0.2998063	total: 44.5s	remaining: 24.6s
644:	learn: 0.2997796	total: 44.6s	remaining: 24.5s
645:	learn: 0.2997469	total: 44.6s	remaining: 24.5s
646:	learn: 0.2997374	total: 44.7s	remaining: 24.4s
647:	learn: 0.2997145	total: 44.8s	remaining: 24.3s
648:	learn: 0.2996931	total: 44.8s	remaining: 24.2s
649:	learn: 0.2996638	total: 44.9s	remaining: 24.2s
650:	learn: 0.2996421	total: 44.9s	remaining: 24.1s
651:	learn: 0.2996102	total: 45s	remaining: 24s
652:	learn: 0.2995746	total: 45.1s	remaining: 24s
653:	learn: 0.2995382	total: 45.2s	remaining: 23.9s
654:	learn: 0.2995262	total: 45.2s	remaining: 23.8s
655:	learn: 0.2995088	total: 45.3s	remaining: 23.8s
656:	learn: 0.2994662	total: 45.4s	remaining: 23.7s
657:	learn: 0.2994421	total: 45.4s	remaining: 23.6s
658:	learn: 0.2994116	total: 45.5s	remaining: 23.5s
659:	learn: 0.2994007	total: 45.6s	remaining: 23.5s
660:	learn: 0.2993753	total: 45.7s	remaining: 23.4s
661:	learn: 0.2993573	total: 45.7s	remaining: 23.4s
662:	learn: 0.2993211	total: 45.8s	remaining: 23.3s
663:	learn: 0.2992878	total: 45.9s	remaining: 23.2s
664:	learn: 0.2992570	total: 45.9s	remaining: 23.1s
665:	learn: 0.2992284	total: 46s	remaining: 23.1s
666:	learn: 0.2992163	total: 46.1s	remaining: 23s
667:	learn: 0.2992028	total: 46.1s	remaining: 22.9s
668:	learn: 0.2991708	total: 46.2s	remaining: 22.9s
669:	learn: 0.2991430	total: 46.3s	remaining: 22.8s
670:	learn: 0.2991271	total: 46.3s	remaining: 22.7s
671:	learn: 0.2991059	total: 46.4s	remaining: 22.6s
672:	learn: 0.2990794	total: 46.5s	remaining: 22.6s
673:	learn: 0.2990406	total: 46.5s	remaining: 22.5s
674:	learn: 0.2989974	total: 46.6s	remaining: 22.4s
675:	learn: 0.2989817	total: 46.7s	remaining: 22.4s
676:	learn: 0.2989603	total: 46.7s	remaining: 22.3s
677:	learn: 0.2989359	total: 46.8s	remaining: 22.2s
678:	learn: 0.2989047	total: 46.9s	remaining: 22.2s
679:	learn: 0.2988725	total: 47s	remaining: 22.1s
680:	learn: 0.2988356	total: 47s	remaining: 22s
681:	learn: 0.2988120	total: 47.1s	remaining: 22s
682:	learn: 0.2987918	total: 47.1s	remaining: 21.9s
683:	learn: 0.2987858	total: 47.2s	remaining: 21.8s
684:	learn: 0.2987805	total: 47.3s	remaining: 21.7s
685:	learn: 0.2987510	total: 47.3s	remaining: 21.7s
686:	learn: 0.2987394	total: 47.4s	remaining: 21.6s
687:	learn: 0.2987124	total: 47.5s	remaining: 21.5s
688:	learn: 0.2986818	total: 47.5s	remaining: 21.5s
689:	learn: 0.2986452	total: 47.6s	remaining: 21.4s
690:	learn: 0.2986109	total: 47.7s	remaining: 21.3s
691:	learn: 0.2985860	total: 47.7s	remaining: 21.3s
692:	learn: 0.2985536	total: 47.8s	remaining: 21.2s
693:	learn: 0.2985211	total: 47.9s	remaining: 21.1s
694:	learn: 0.2984996	total: 47.9s	remaining: 21s
695:	learn: 0.2984804	total: 48s	remaining: 21s
696:	learn: 0.2984633	total: 48.1s	remaining: 20.9s
697:	learn: 0.2984373	total: 48.1s	remaining: 20.8s
698:	learn: 0.2984023	total: 48.2s	remaining: 20.8s
699:	learn: 0.2983697	total: 48.3s	remaining: 20.7s
700:	learn: 0.2983555	total: 48.3s	remaining: 20.6s
701:	learn: 0.2983368	total: 48.4s	remaining: 20.5s
702:	learn: 0.2983145	total: 48.5s	remaining: 20.5s
703:	learn: 0.2982702	total: 48.5s	remaining: 20.4s
704:	learn: 0.2982394	total: 48.6s	remaining: 20.3s
705:	learn: 0.2982224	total: 48.7s	remaining: 20.3s
706:	learn: 0.2981931	total: 48.7s	remaining: 20.2s
707:	learn: 0.2981839	total: 48.8s	remaining: 20.1s
708:	learn: 0.2981556	total: 48.9s	remaining: 20.1s
709:	learn: 0.2981319	total: 48.9s	remaining: 20s
710:	learn: 0.2981230	total: 49s	remaining: 19.9s
711:	learn: 0.2981099	total: 49s	remaining: 19.8s
712:	learn: 0.2980756	total: 49.1s	remaining: 19.8s
713:	learn: 0.2980439	total: 49.2s	remaining: 19.7s
714:	learn: 0.2980407	total: 49.3s	remaining: 19.6s
715:	learn: 0.2980144	total: 49.3s	remaining: 19.6s
716:	learn: 0.2979842	total: 49.4s	remaining: 19.5s
717:	learn: 0.2979568	total: 49.4s	remaining: 19.4s
718:	learn: 0.2979361	total: 49.5s	remaining: 19.4s
719:	learn: 0.2979073	total: 49.6s	remaining: 19.3s
720:	learn: 0.2978720	total: 49.6s	remaining: 19.2s
721:	learn: 0.2978566	total: 49.7s	remaining: 19.1s
722:	learn: 0.2978231	total: 49.8s	remaining: 19.1s
723:	learn: 0.2977994	total: 49.8s	remaining: 19s
724:	learn: 0.2977762	total: 49.9s	remaining: 18.9s
725:	learn: 0.2977533	total: 50s	remaining: 18.9s
726:	learn: 0.2977395	total: 50s	remaining: 18.8s
727:	learn: 0.2977227	total: 50.1s	remaining: 18.7s
728:	learn: 0.2976925	total: 50.2s	remaining: 18.6s
729:	learn: 0.2976575	total: 50.2s	remaining: 18.6s
730:	learn: 0.2976260	total: 50.3s	remaining: 18.5s
731:	learn: 0.2975916	total: 50.4s	remaining: 18.5s
732:	learn: 0.2975750	total: 50.5s	remaining: 18.4s
733:	learn: 0.2975511	total: 50.5s	remaining: 18.3s
734:	learn: 0.2975255	total: 50.6s	remaining: 18.3s
735:	learn: 0.2975104	total: 50.7s	remaining: 18.2s
736:	learn: 0.2975024	total: 50.8s	remaining: 18.1s
737:	learn: 0.2974915	total: 50.8s	remaining: 18s
738:	learn: 0.2974573	total: 50.9s	remaining: 18s
739:	learn: 0.2974413	total: 51s	remaining: 17.9s
740:	learn: 0.2974213	total: 51s	remaining: 17.8s
741:	learn: 0.2973984	total: 51.1s	remaining: 17.8s
742:	learn: 0.2973631	total: 51.2s	remaining: 17.7s
743:	learn: 0.2973342	total: 51.3s	remaining: 17.6s
744:	learn: 0.2972971	total: 51.3s	remaining: 17.6s
745:	learn: 0.2972848	total: 51.4s	remaining: 17.5s
746:	learn: 0.2972767	total: 51.4s	remaining: 17.4s
747:	learn: 0.2972592	total: 51.5s	remaining: 17.4s
748:	learn: 0.2972229	total: 51.6s	remaining: 17.3s
749:	learn: 0.2971986	total: 51.6s	remaining: 17.2s
750:	learn: 0.2971608	total: 51.7s	remaining: 17.1s
751:	learn: 0.2971355	total: 51.8s	remaining: 17.1s
752:	learn: 0.2971104	total: 51.8s	remaining: 17s
753:	learn: 0.2971024	total: 51.9s	remaining: 16.9s
754:	learn: 0.2970788	total: 52s	remaining: 16.9s
755:	learn: 0.2970540	total: 52s	remaining: 16.8s
756:	learn: 0.2970240	total: 52.1s	remaining: 16.7s
757:	learn: 0.2970159	total: 52.2s	remaining: 16.7s
758:	learn: 0.2969963	total: 52.2s	remaining: 16.6s
759:	learn: 0.2969751	total: 52.3s	remaining: 16.5s
760:	learn: 0.2969471	total: 52.4s	remaining: 16.4s
761:	learn: 0.2969300	total: 52.4s	remaining: 16.4s
762:	learn: 0.2969021	total: 52.5s	remaining: 16.3s
763:	learn: 0.2968668	total: 52.6s	remaining: 16.2s
764:	learn: 0.2968482	total: 52.6s	remaining: 16.2s
765:	learn: 0.2968068	total: 52.7s	remaining: 16.1s
766:	learn: 0.2967818	total: 52.8s	remaining: 16s
767:	learn: 0.2967510	total: 52.8s	remaining: 16s
768:	learn: 0.2967194	total: 52.9s	remaining: 15.9s
769:	learn: 0.2966944	total: 53s	remaining: 15.8s
770:	learn: 0.2966736	total: 53s	remaining: 15.7s
771:	learn: 0.2966312	total: 53.1s	remaining: 15.7s
772:	learn: 0.2966105	total: 53.2s	remaining: 15.6s
773:	learn: 0.2965997	total: 53.2s	remaining: 15.5s
774:	learn: 0.2965876	total: 53.3s	remaining: 15.5s
775:	learn: 0.2965558	total: 53.3s	remaining: 15.4s
776:	learn: 0.2965453	total: 53.4s	remaining: 15.3s
777:	learn: 0.2965277	total: 53.5s	remaining: 15.3s
778:	learn: 0.2964990	total: 53.5s	remaining: 15.2s
779:	learn: 0.2964613	total: 53.6s	remaining: 15.1s
780:	learn: 0.2964491	total: 53.7s	remaining: 15.1s
781:	learn: 0.2964233	total: 53.8s	remaining: 15s
782:	learn: 0.2963967	total: 53.9s	remaining: 14.9s
783:	learn: 0.2963732	total: 53.9s	remaining: 14.9s
784:	learn: 0.2963631	total: 54s	remaining: 14.8s
785:	learn: 0.2963446	total: 54.1s	remaining: 14.7s
786:	learn: 0.2963037	total: 54.1s	remaining: 14.6s
787:	learn: 0.2963019	total: 54.2s	remaining: 14.6s
788:	learn: 0.2962825	total: 54.3s	remaining: 14.5s
789:	learn: 0.2962552	total: 54.4s	remaining: 14.4s
790:	learn: 0.2962434	total: 54.4s	remaining: 14.4s
791:	learn: 0.2962169	total: 54.5s	remaining: 14.3s
792:	learn: 0.2961999	total: 54.6s	remaining: 14.2s
793:	learn: 0.2961923	total: 54.6s	remaining: 14.2s
794:	learn: 0.2961615	total: 54.7s	remaining: 14.1s
795:	learn: 0.2961207	total: 54.8s	remaining: 14s
796:	learn: 0.2960912	total: 54.8s	remaining: 14s
797:	learn: 0.2960722	total: 54.9s	remaining: 13.9s
798:	learn: 0.2960563	total: 55s	remaining: 13.8s
799:	learn: 0.2960438	total: 55s	remaining: 13.8s
800:	learn: 0.2960208	total: 55.1s	remaining: 13.7s
801:	learn: 0.2960010	total: 55.1s	remaining: 13.6s
802:	learn: 0.2959660	total: 55.2s	remaining: 13.5s
803:	learn: 0.2959394	total: 55.3s	remaining: 13.5s
804:	learn: 0.2959142	total: 55.3s	remaining: 13.4s
805:	learn: 0.2958840	total: 55.4s	remaining: 13.3s
806:	learn: 0.2958596	total: 55.5s	remaining: 13.3s
807:	learn: 0.2958496	total: 55.5s	remaining: 13.2s
808:	learn: 0.2958249	total: 55.6s	remaining: 13.1s
809:	learn: 0.2957951	total: 55.7s	remaining: 13.1s
810:	learn: 0.2957636	total: 55.7s	remaining: 13s
811:	learn: 0.2957479	total: 55.8s	remaining: 12.9s
812:	learn: 0.2957285	total: 55.8s	remaining: 12.8s
813:	learn: 0.2956932	total: 55.9s	remaining: 12.8s
814:	learn: 0.2956668	total: 56s	remaining: 12.7s
815:	learn: 0.2956553	total: 56s	remaining: 12.6s
816:	learn: 0.2956309	total: 56.1s	remaining: 12.6s
817:	learn: 0.2956162	total: 56.2s	remaining: 12.5s
818:	learn: 0.2955953	total: 56.2s	remaining: 12.4s
819:	learn: 0.2955658	total: 56.3s	remaining: 12.4s
820:	learn: 0.2955493	total: 56.4s	remaining: 12.3s
821:	learn: 0.2955420	total: 56.5s	remaining: 12.2s
822:	learn: 0.2955254	total: 56.5s	remaining: 12.2s
823:	learn: 0.2955125	total: 56.6s	remaining: 12.1s
824:	learn: 0.2954900	total: 56.7s	remaining: 12s
825:	learn: 0.2954545	total: 56.7s	remaining: 12s
826:	learn: 0.2954286	total: 56.8s	remaining: 11.9s
827:	learn: 0.2953960	total: 56.9s	remaining: 11.8s
828:	learn: 0.2953624	total: 57s	remaining: 11.8s
829:	learn: 0.2953346	total: 57s	remaining: 11.7s
830:	learn: 0.2953025	total: 57.1s	remaining: 11.6s
831:	learn: 0.2952767	total: 57.2s	remaining: 11.5s
832:	learn: 0.2952561	total: 57.2s	remaining: 11.5s
833:	learn: 0.2952367	total: 57.3s	remaining: 11.4s
834:	learn: 0.2952051	total: 57.4s	remaining: 11.3s
835:	learn: 0.2951811	total: 57.5s	remaining: 11.3s
836:	learn: 0.2951662	total: 57.5s	remaining: 11.2s
837:	learn: 0.2951334	total: 57.6s	remaining: 11.1s
838:	learn: 0.2951078	total: 57.7s	remaining: 11.1s
839:	learn: 0.2950892	total: 57.7s	remaining: 11s
840:	learn: 0.2950750	total: 57.8s	remaining: 10.9s
841:	learn: 0.2950538	total: 57.9s	remaining: 10.9s
842:	learn: 0.2950181	total: 58s	remaining: 10.8s
843:	learn: 0.2949927	total: 58s	remaining: 10.7s
844:	learn: 0.2949727	total: 58.1s	remaining: 10.7s
845:	learn: 0.2949571	total: 58.2s	remaining: 10.6s
846:	learn: 0.2949409	total: 58.2s	remaining: 10.5s
847:	learn: 0.2949173	total: 58.3s	remaining: 10.4s
848:	learn: 0.2948948	total: 58.3s	remaining: 10.4s
849:	learn: 0.2948663	total: 58.4s	remaining: 10.3s
850:	learn: 0.2948583	total: 58.5s	remaining: 10.2s
851:	learn: 0.2948408	total: 58.6s	remaining: 10.2s
852:	learn: 0.2948078	total: 58.6s	remaining: 10.1s
853:	learn: 0.2947934	total: 58.7s	remaining: 10s
854:	learn: 0.2947531	total: 58.8s	remaining: 9.97s
855:	learn: 0.2947326	total: 58.8s	remaining: 9.9s
856:	learn: 0.2947188	total: 58.9s	remaining: 9.83s
857:	learn: 0.2947184	total: 59s	remaining: 9.76s
858:	learn: 0.2946898	total: 59s	remaining: 9.69s
859:	learn: 0.2946814	total: 59.1s	remaining: 9.62s
860:	learn: 0.2946662	total: 59.2s	remaining: 9.55s
861:	learn: 0.2946487	total: 59.2s	remaining: 9.48s
862:	learn: 0.2946126	total: 59.3s	remaining: 9.41s
863:	learn: 0.2945703	total: 59.4s	remaining: 9.35s
864:	learn: 0.2945323	total: 59.4s	remaining: 9.28s
865:	learn: 0.2945002	total: 59.5s	remaining: 9.21s
866:	learn: 0.2944748	total: 59.6s	remaining: 9.14s
867:	learn: 0.2944644	total: 59.6s	remaining: 9.07s
868:	learn: 0.2944521	total: 59.7s	remaining: 9s
869:	learn: 0.2944313	total: 59.8s	remaining: 8.93s
870:	learn: 0.2944263	total: 59.8s	remaining: 8.86s
871:	learn: 0.2943942	total: 59.9s	remaining: 8.79s
872:	learn: 0.2943740	total: 60s	remaining: 8.73s
873:	learn: 0.2943382	total: 1m	remaining: 8.66s
874:	learn: 0.2943269	total: 1m	remaining: 8.59s
875:	learn: 0.2943185	total: 1m	remaining: 8.52s
876:	learn: 0.2942836	total: 1m	remaining: 8.45s
877:	learn: 0.2942689	total: 1m	remaining: 8.38s
878:	learn: 0.2942363	total: 1m	remaining: 8.31s
879:	learn: 0.2942096	total: 1m	remaining: 8.24s
880:	learn: 0.2941933	total: 1m	remaining: 8.17s
881:	learn: 0.2941544	total: 1m	remaining: 8.11s
882:	learn: 0.2941252	total: 1m	remaining: 8.04s
883:	learn: 0.2940893	total: 1m	remaining: 7.97s
884:	learn: 0.2940877	total: 1m	remaining: 7.9s
885:	learn: 0.2940639	total: 1m	remaining: 7.83s
886:	learn: 0.2940265	total: 1m	remaining: 7.76s
887:	learn: 0.2939898	total: 1m 1s	remaining: 7.69s
888:	learn: 0.2939544	total: 1m 1s	remaining: 7.63s
889:	learn: 0.2939217	total: 1m 1s	remaining: 7.56s
890:	learn: 0.2938978	total: 1m 1s	remaining: 7.49s
891:	learn: 0.2938733	total: 1m 1s	remaining: 7.42s
892:	learn: 0.2938401	total: 1m 1s	remaining: 7.35s
893:	learn: 0.2938077	total: 1m 1s	remaining: 7.28s
894:	learn: 0.2937974	total: 1m 1s	remaining: 7.21s
895:	learn: 0.2937667	total: 1m 1s	remaining: 7.14s
896:	learn: 0.2937464	total: 1m 1s	remaining: 7.07s
897:	learn: 0.2937163	total: 1m 1s	remaining: 7.01s
898:	learn: 0.2936828	total: 1m 1s	remaining: 6.94s
899:	learn: 0.2936664	total: 1m 1s	remaining: 6.87s
900:	learn: 0.2936508	total: 1m 1s	remaining: 6.8s
901:	learn: 0.2936461	total: 1m 1s	remaining: 6.73s
902:	learn: 0.2936298	total: 1m 2s	remaining: 6.66s
903:	learn: 0.2936134	total: 1m 2s	remaining: 6.59s
904:	learn: 0.2935983	total: 1m 2s	remaining: 6.52s
905:	learn: 0.2935895	total: 1m 2s	remaining: 6.45s
